1,1,310.09,0.0,400.44,112.93,1,1,1.0
1,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
1,3,0.09,13.05,16.99,28.94,1,1,1.0
1,4,55.06,61.21,121.25999999999999,59.37,1,1,1.0
2,1,310.09,0.0,399.7300000000001,112.93,1,1,1.0
2,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
2,3,0.09,13.05,9.41,28.94,1,1,1.0
2,4,37.11,57.75,116.29,58.75,1,1,1.0
3,1,310.09,0.0,399.01000000000005,112.93,1,1,1.0
3,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
3,3,0.09,13.05,3.1100000000000003,28.94,1,1,1.0
3,4,20.1,55.9,114.1,56.300000000000004,1,1,1.0
4,1,309.54,0.0,398.66,112.37,1,1,1.0
4,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
4,4,4.4,52.1,108.69999999999999,55.699999999999996,1,1,1.0
5,1,309.0,0.0,398.29999999999995,111.8,1,1,1.0
5,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
5,4,0.0,49.9,95.8,54.4,1,1,1.0
6,1,308.57,0.0,397.96,111.8,1,1,1.0
6,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
6,4,0.0,47.7,75.5,47.2,1,1,1.0
7,1,308.13,0.0,397.64,111.8,1,1,1.0
7,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
7,4,0.0,43.8,60.9,51.10000000000001,1,1,1.0
8,1,307.7,0.0,397.3,111.8,1,1,1.0
8,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
8,4,0.0,41.9,41.7,45.9,1,1,1.0
9,1,307.7,0.0,396.59999999999997,111.8,1,1,1.0
9,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
9,4,0.0,41.9,26.2,40.300000000000004,1,1,1.0
10,1,307.7,0.0,396.40000000000003,111.6,1,1,1.0
10,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
10,4,0.0,49.0,13.2,25.799999999999997,1,1,1.0
10,5,917.25,188.63,42.710000000000036,65.20000000000002,1,1,1.0
11,1,307.7,0.0,396.2,111.4,1,1,1.0
11,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
11,5,871.2,185.8,88.75999999999999,81.80000000000001,1,1,1.0
12,1,307.7,0.0,396.00000000000006,111.2,1,1,1.0
12,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
12,5,825.2,173.1,134.76,94.50000000000003,1,1,1.0
13,1,307.7,0.0,395.88000000000005,111.03,1,1,1.0
13,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
13,5,778.4,161.6,181.56000000000006,102.50000000000003,1,1,1.0
14,1,307.7,0.0,395.75000000000006,110.85,1,1,1.0
14,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
14,5,738.3,151.2,221.70000000000005,121.0,1,1,1.0
14,6,0.39,178.44,14.26,47.06,1,1,1.0
15,1,307.7,0.0,395.63000000000005,110.68,1,1,1.0
15,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
15,5,696.7,145.0,263.29999999999995,118.0,1,1,1.0
15,6,0.0,164.3,31.6,75.5,1,1,1.0
16,1,307.7,0.0,395.50000000000006,110.5,1,1,1.0
16,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
16,5,656.6,143.5,272.6,108.69999999999999,1,1,1.0
16,6,0.0,167.4,53.2,87.0,1,1,1.0
17,1,307.7,0.0,395.8,111.8,1,1,1.0
17,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
17,5,618.0,129.5,261.20000000000005,110.0,1,1,1.0
17,6,0.0,164.3,70.9,104.69999999999999,1,1,1.0
18,1,307.7,0.0,395.71999999999997,111.63,1,1,1.0
18,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
18,5,584.6,122.6,245.10000000000002,107.1,1,1,1.0
18,6,0.0,166.6,92.9,114.70000000000002,1,1,1.0
19,1,307.7,0.0,395.63000000000005,111.47,1,1,1.0
19,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
19,5,548.9,115.7,244.5,103.60000000000001,1,1,1.0
19,6,0.0,173.7,116.1,118.30000000000001,1,1,1.0
20,1,307.7,0.0,395.55,111.3,1,1,1.0
20,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
20,5,515.8,111.2,237.30000000000007,100.10000000000001,1,1,1.0
20,6,0.0,180.83,140.2,125.47,1,1,1.0
21,1,307.7,0.0,395.46999999999997,111.13,1,1,1.0
21,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
21,5,486.6,109.0,221.79999999999995,94.6,1,1,1.0
21,6,0.0,189.3,163.5,130.8,1,1,1.0
22,1,307.7,0.0,395.38000000000005,110.97,1,1,1.0
22,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
22,5,456.7,101.94,217.90000000000003,92.56,1,1,1.0
22,6,0.0,198.3,196.8,136.7,1,1,1.0
23,1,307.7,0.0,395.3,110.8,1,1,1.0
23,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
23,5,428.47,98.48,209.89999999999998,91.42,1,1,1.0
23,6,13.8,206.9,209.5,143.6,1,1,1.0
24,1,307.7,0.0,394.2,110.8,1,1,1.0
24,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
24,5,403.15,91.58,200.14999999999998,89.11999999999999,1,1,1.0
24,6,35.1,206.9,222.20000000000002,160.29999999999998,1,1,1.0
25,1,307.7,0.0,394.55,110.3,1,1,1.0
25,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
25,5,374.4,91.58,194.39999999999998,81.02,1,1,1.0
25,6,56.4,226.9,236.9,160.29999999999998,1,1,1.0
26,1,307.7,0.0,394.90000000000003,109.8,1,1,1.0
26,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
26,5,351.9,85.82,188.70000000000005,81.02000000000001,1,1,1.0
26,6,85.7,238.2,251.60000000000002,170.3,1,1,1.0
27,1,307.7,0.0,394.92,109.75,1,1,1.0
27,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
27,5,331.18,81.22,177.82,78.68,1,1,1.0
27,6,111.7,248.9,269.6,185.4,1,1,1.0
28,1,307.7,0.0,394.94,109.71,1,1,1.0
28,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
28,5,310.78,77.73,170.32000000000005,76.67,1,1,1.0
28,6,142.5,263.2,290.7,196.3,1,1,1.0
29,1,307.7,0.0,394.95,109.66,1,1,1.0
29,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
29,5,288.39,75.25,165.31,73.65,1,1,1.0
29,6,175.5,274.8,315.7,213.2,1,1,1.0
29,7,913.58,181.68,46.41999999999996,73.1,1,1,1.0
30,1,307.7,0.0,394.96999999999997,109.62,1,1,1.0
30,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
30,5,269.98,70.27,159.32,73.63000000000001,1,1,1.0
30,6,214.8,291.8,341.90000000000003,228.59999999999997,1,1,1.0
30,7,865.2,174.2,94.79999999999995,70.20000000000002,1,1,1.0
31,1,307.7,0.0,394.99000000000007,109.57,1,1,1.0
31,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
31,5,251.58,67.29,154.31999999999996,71.61,1,1,1.0
31,6,253.0,308.3,375.9,231.7,1,1,1.0
31,7,816.8,160.4,143.20000000000005,84.0,1,1,1.0
32,1,307.7,0.0,395.01000000000005,109.53,1,1,1.0
32,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
32,5,232.63,64.07,148.17000000000002,69.73000000000002,1,1,1.0
32,6,299.2,326.8,397.50000000000006,213.2,1,1,1.0
32,7,773.1,143.1,186.89999999999998,111.70000000000002,1,1,1.0
33,1,307.7,0.0,395.03000000000003,109.48,1,1,1.0
33,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
33,5,215.28,60.22,144.32000000000002,68.08000000000001,1,1,1.0
33,6,349.3,347.6,410.59999999999997,192.39999999999998,1,1,1.0
33,7,729.9,133.9,230.10000000000002,111.1,1,1,1.0
34,1,307.7,0.0,395.05,109.44,1,1,1.0
34,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
34,5,199.54,57.97,141.76000000000002,66.83,1,1,1.0
34,6,407.1,370.7,448.4,169.3,1,1,1.0
34,7,689.6,123.0,252.0,109.5,1,1,1.0
35,1,307.7,0.0,395.06,109.39,1,1,1.0
35,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
35,5,183.49,57.33,137.20999999999998,62.97,1,1,1.0
35,6,474.1,393.0,438.4,147.0,1,1,1.0
35,7,648.3,115.0,243.10000000000002,106.0,1,1,1.0
36,1,307.7,0.0,395.08,109.35,1,1,1.0
36,2,91.72,0.0,227.10999999999999,62.54,1,1,1.0
36,5,168.7,54.44,132.10000000000002,62.96000000000001,1,1,1.0
36,6,545.8,421.5,399.1,118.5,1,1,1.0
36,7,615.46,107.54,227.64,104.46,1,1,1.0
